Unnamed: 0;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;ESCALA_MOEDA;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
35434;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.06;Resultado Financeiro;-196346.0;S
35435;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.06;Resultado Financeiro;-75301.0;S
35438;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.06.01;Receitas Financeiras;73308.0;S
35439;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.06.01;Receitas Financeiras;22115.0;S
35442;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.06.02;Despesas Financeiras;-269654.0;S
35443;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.06.02;Despesas Financeiras;-97416.0;S
35446;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.07;Resultado Antes dos Tributos sobre o Lucro;853456.0;S
35447;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.07;Resultado Antes dos Tributos sobre o Lucro;368804.0;S
35450;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-169048.0;S
35451;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-66654.0;S
35454;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.08.01;Corrente;-81440.0;S
35455;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.08.01;Corrente;-26355.0;S
35458;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.08.02;Diferido;-87608.0;S
35459;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.08.02;Diferido;-40299.0;S
35462;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.09;Resultado Líquido das Operações Continuadas;684408.0;S
35463;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.09;Resultado Líquido das Operações Continuadas;302150.0;S
35466;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
35467;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
35470;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
35471;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
35474;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
35475;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
35478;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.11;Lucro/Prejuízo Consolidado do Período;684408.0;S
35479;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.11;Lucro/Prejuízo Consolidado do Período;302150.0;S
35482;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.11.01;Atribuído a Sócios da Empresa Controladora;355878.0;S
35483;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.11.01;Atribuído a Sócios da Empresa Controladora;169512.0;S
35486;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.11.02;Atribuído a Sócios Não Controladores;328530.0;S
35487;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.11.02;Atribuído a Sócios Não Controladores;132638.0;S
35490;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
35491;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
35494;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.99.01;Lucro Básico por Ação;0.0;N
35495;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.99.01;Lucro Básico por Ação;0.0;N
35498;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-01-01;2018-09-30;3.99.02;Lucro Diluído por Ação;0.0;N
35499;2018-09-30;2;ALUPAR INVESTIMENTO S/A;21490;MIL;2018-07-01;2018-09-30;3.99.02;Lucro Diluído por Ação;0.0;N
63459;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.01;Receita de Venda de Bens e/ou Serviços;144564.0;S
63461;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-133730.0;S
63463;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.03;Resultado Bruto;10834.0;S
63465;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.04;Despesas/Receitas Operacionais;-4178.0;S
63467;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.04.01;Despesas com Vendas;0.0;S
63469;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.04.02;Despesas Gerais e Administrativas;-4178.0;S
63471;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
63473;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.04.04;Outras Receitas Operacionais;0.0;S
63475;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.04.05;Outras Despesas Operacionais;0.0;S
63477;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.04.06;Resultado de Equivalência Patrimonial;0.0;S
63479;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;6656.0;S
63481;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.06;Resultado Financeiro;823.0;S
63483;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.06.01;Receitas Financeiras;1893.0;S
63485;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.06.02;Despesas Financeiras;-1070.0;S
63487;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;7479.0;S
63489;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-4406.0;S
63491;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.08.01;Corrente;0.0;S
63493;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.08.02;Diferido;-4406.0;S
63495;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.09;Resultado Líquido das Operações Continuadas;3073.0;S
63497;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
63499;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
63501;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
63503;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.11;Lucro/Prejuízo Consolidado do Período;3073.0;S
63505;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.11.01;Atribuído a Sócios da Empresa Controladora;3073.0;S
63507;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.11.02;Atribuído a Sócios Não Controladores;0.0;S
63509;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N
63511;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.99.01;Lucro Básico por Ação;0.0;N
63513;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.99.01.01;ON;0.0076;N
63515;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.99.02;Lucro Diluído por Ação;0.0;N
63517;2018-03-31;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-03-31;3.99.02.01;ON;0.0076;N
63520;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.01;Receita de Venda de Bens e/ou Serviços;574310.0;S
63521;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.01;Receita de Venda de Bens e/ou Serviços;429746.0;S
63524;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-545436.0;S
63525;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-411706.0;S
63528;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.03;Resultado Bruto;28874.0;S
63529;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.03;Resultado Bruto;18040.0;S
63532;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.04;Despesas/Receitas Operacionais;-9408.0;S
63533;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.04;Despesas/Receitas Operacionais;-5156.0;S
63536;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.04.01;Despesas com Vendas;0.0;S
63537;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.04.01;Despesas com Vendas;0.0;S
63540;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.04.02;Despesas Gerais e Administrativas;-9408.0;S
63541;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.04.02;Despesas Gerais e Administrativas;-5156.0;S
63544;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
63545;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
63548;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.04.04;Outras Receitas Operacionais;0.0;S
63549;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.04.04;Outras Receitas Operacionais;0.0;S
63552;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.04.05;Outras Despesas Operacionais;0.0;S
63553;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.04.05;Outras Despesas Operacionais;0.0;S
63556;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.04.06;Resultado de Equivalência Patrimonial;0.0;S
63557;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.04.06;Resultado de Equivalência Patrimonial;0.0;S
63560;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;19466.0;S
63561;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;12884.0;S
63564;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.06;Resultado Financeiro;-10178.0;S
63565;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.06;Resultado Financeiro;-10782.0;S
63568;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.06.01;Receitas Financeiras;6036.0;S
63569;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.06.01;Receitas Financeiras;4077.0;S
63572;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.06.02;Despesas Financeiras;-16214.0;S
63573;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.06.02;Despesas Financeiras;-14859.0;S
63576;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.07;Resultado Antes dos Tributos sobre o Lucro;9288.0;S
63577;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.07;Resultado Antes dos Tributos sobre o Lucro;2102.0;S
63580;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-5823.0;S
63581;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-1557.0;S
63584;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.08.01;Corrente;0.0;S
63585;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.08.01;Corrente;0.0;S
63588;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.08.02;Diferido;-5823.0;S
63589;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.08.02;Diferido;-1557.0;S
63592;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.09;Resultado Líquido das Operações Continuadas;3465.0;S
63593;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.09;Resultado Líquido das Operações Continuadas;545.0;S
63596;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
63597;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
63600;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
63601;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
63604;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
63605;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
63608;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.11;Lucro/Prejuízo Consolidado do Período;3465.0;S
63609;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.11;Lucro/Prejuízo Consolidado do Período;545.0;S
63612;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.11.01;Atribuído a Sócios da Empresa Controladora;3465.0;S
63613;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.11.01;Atribuído a Sócios da Empresa Controladora;545.0;S
63616;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.11.02;Atribuído a Sócios Não Controladores;0.0;S
63617;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.11.02;Atribuído a Sócios Não Controladores;0.0;S
63620;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
63621;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
63624;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.99.01;Lucro Básico por Ação;0.0;N
63625;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.99.01;Lucro Básico por Ação;0.0;N
63628;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.99.01.01;ON;0.0078;N
63629;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.99.01.01;ON;0.0011;N
63632;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-06-30;3.99.02;Lucro Diluído por Ação;0.0;N
63633;2018-06-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-04-01;2018-06-30;3.99.02;Lucro Diluído por Ação;0.0;N
63636;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.01;Receita de Venda de Bens e/ou Serviços;1176982.0;S
63637;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.01;Receita de Venda de Bens e/ou Serviços;602672.0;S
63640;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-1110833.0;S
63641;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-565397.0;S
63644;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.03;Resultado Bruto;66149.0;S
63645;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.03;Resultado Bruto;37275.0;S
63648;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.04;Despesas/Receitas Operacionais;-15532.0;S
63649;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.04;Despesas/Receitas Operacionais;-6125.0;S
63652;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.04.01;Despesas com Vendas;0.0;S
63653;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.04.01;Despesas com Vendas;0.0;S
63656;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.04.02;Despesas Gerais e Administrativas;-15532.0;S
63657;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.04.02;Despesas Gerais e Administrativas;-6125.0;S
63660;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
63661;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
63664;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.04.04;Outras Receitas Operacionais;0.0;S
63665;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.04.04;Outras Receitas Operacionais;0.0;S
63668;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.04.05;Outras Despesas Operacionais;0.0;S
63669;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.04.05;Outras Despesas Operacionais;0.0;S
63672;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.04.06;Resultado de Equivalência Patrimonial;0.0;S
63673;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.04.06;Resultado de Equivalência Patrimonial;0.0;S
63676;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;50617.0;S
63677;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-07-01;2018-09-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;31150.0;S
63680;2018-09-30;1;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;24120;MIL;2018-01-01;2018-09-30;3.06;Resultado Financeiro;-37493.0;S
